bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV13u4y1J76M,https://www.bilibili.com/video/BV13u4y1J76M,【托帕/识宝】世界上的另一个我,"原曲：《世界上的另一个我》

作品类型：翻调
填词：某科学的卡面来打
调音：南风知我韵
演唱：星尘infinity
封面:Haruka遙 （米游社画师）
封面作品链接:https://m.miyoushe.com/sr?channel=xiaomi/#/article/44340809

都会做生意，都有宠物，都很能打，所以托帕=识宝（）",2023-11-01 18:00:00,http://i2.hdslb.com/bfs/archive/e9977ceee3f07d1d1c52cb4eb8fb1cc0026345c9.jpg,,253909,157,161,8228,982,429,21136,某科学的卡面来打,https://i1.hdslb.com/bfs/face/85bed1fe21d519d9b0f9508b35425b924180e718.jpg,63269
