bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1vq4y1p7gu,https://www.bilibili.com/video/BV1vq4y1p7gu,【赤羽/烟花易冷】识宝为什么要淦碎奥托,"作品类型：翻调
原曲：《烟花易冷》
歌姬：赤羽
策&扒&填&调&视：某科学的卡面来打


感谢大家对作品的支持，播放可观，立肝下期，这一期有刀片，也有阿符和小识的糖
下一期继续整活",2021-08-01 19:15:12,http://i1.hdslb.com/bfs/archive/9833b349346dfa02801e3e5bf1e0f859ea9185f2.jpg,,26627,211,105,567,376,26,1517,某科学的卡面来打,https://i1.hdslb.com/bfs/face/85bed1fe21d519d9b0f9508b35425b924180e718.jpg,63269
