bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1g24y1273B,https://www.bilibili.com/video/BV1g24y1273B,【崩坏3填词】莉莉娅《该起床了》,"原唱：GXQ48
本家：该起床了《汉化日记ED》BV1Vt411w72t
------------------------------------------------------------------------
原曲：《该起床了》
二创填词/制作：某科学的卡面来打
vsqx：源泽Colder
翻唱：诗岸&海伊
-----------------------------------------------------------------------
这首歌制作于up在屋内瑟瑟发抖，想赖床但不得不起床的背景下",2022-11-09 18:15:00,http://i0.hdslb.com/bfs/archive/040e1d92e65d4dc1b257dcda9ac53554930034d3.jpg,,17339,112,36,180,92,10,829,某科学的卡面来打,https://i1.hdslb.com/bfs/face/85bed1fe21d519d9b0f9508b35425b924180e718.jpg,63269
