bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1r84y1Q767,https://www.bilibili.com/video/BV1r84y1Q767,【瓦尔特杨】⚡️罗刹！我们还能不能不见面⚡️,"原曲：求佛DJ版

作品类型：翻调
制作：某科学的卡面来打
演唱：星尘infinity

瓦尔特向佛祖许愿，说自己不想看到奥托，
佛说，我可以让你只有三天看到奥托
瓦尔特哭了，问，哪三天
佛说：“昨天，今天，明天”（）",2023-11-10 18:00:00,http://i0.hdslb.com/bfs/archive/4b8811f273f65dbb888bb673b0adb6a47ce66b64.jpg,,418560,218,267,12092,1652,962,21665,某科学的卡面来打,https://i1.hdslb.com/bfs/face/85bed1fe21d519d9b0f9508b35425b924180e718.jpg,63269
