bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV1btKqznE8m,https://www.bilibili.com/video/BV1btKqznE8m,【白厄/翻填】La gloire à mes genoux 荣耀向我俯首,"原曲：La gloire à mes genoux 荣耀向我俯首
制作：某科学的卡面来打
填词/剪辑：苏乘
翻唱：星尘infinity

当终焉的陨星在白厄纪降下，唯有自由的鸟儿才能跳出既定的灭亡",2025-06-27 18:00:00,http://i1.hdslb.com/bfs/archive/852034eb45ba305770a444801624baa593ebda02.jpg,,32292,179,35,1264,322,25,1540,某科学的卡面来打,https://i1.hdslb.com/bfs/face/85bed1fe21d519d9b0f9508b35425b924180e718.jpg,63269
