bvid,link,title,desc,pub_time,cover,tname,view,danmaku,reply,favorite,coin,share,like,author_name,author_face,author_fans
BV12i4y1y7tH,https://www.bilibili.com/video/BV12i4y1y7tH,【崩坏3/识宝&符华】不老梦,"原曲出处：BV1fs411y7dW
原曲名称：《不老梦》

作品类型：翻调
填词/调音/混音/剪辑：某科学的卡面来打
演唱：主唱：星尘infinity
和声：苍穹
扒谱——千羽莫幽
封面画师：skaven
念白：游戏剧情语音：符华、林朝雨、江婉兮、江婉如、秦素衣

她是融合战士[hua]，也是神州守护者[赤鸢仙人]，同时也是圣芙蕾雅的班长，她的故事由我们来见证

继上次的《相虎》《不问天》《万象霜天》之后，我觉得自己不能放弃这种正经填词（虽然效果凉透都能让我灰心好久），但是还是希望大家多多支持，求求了

【另外，熬夜太久真的会肝疼，不要熬夜，不要熬夜】",2022-03-02 18:25:15,http://i0.hdslb.com/bfs/archive/7ec98ef30060a11e88b025fa8ac206f4e3def0db.jpg,,48603,118,136,1368,983,50,2462,某科学的卡面来打,https://i1.hdslb.com/bfs/face/85bed1fe21d519d9b0f9508b35425b924180e718.jpg,63269
